"","CountryID","IDSCHOOL","IDSTUD","Gender","Num_of_Books","Born_in_Country","EmotionalFactor","MathematicalTendencyFactor","ses","y"
"13808","710","5164.SA","51640205","2","5","2","0.426327357807085","0.739062962131361","16",551.052854
"13809","710","5164.SA","51640206","1","1","2","-0.712753288755029","1.1338127410034","13",624.09853
"13810","710","5164.SA","51640207","2","3","2","-1.0828737681974","1.55911896037654","15",628.02435
"13811","710","5164.SA","51640208","1","4","2","0.569169427207208","0.517079147621333","16",521.163366
"13812","710","5164.SA","51640209","2","3","2","-0.0298983663545704","0.150482694275227","15",562.528678
"13813","710","5164.SA","51640210","1","4","2","0.694248861886778","0.0827400104495808","15",642.764124
"13814","710","5164.SA","51640211","2","3","2","-0.0873374363444027","-0.701600051975215","12",547.26906
"13815","710","5164.SA","51640212","2","2","2","-1.57477150850222","-1.44528740685021","9",455.440516
"13816","710","5164.SA","51640213","2","4","2","0.48761490432165","0.864468782487868","16",561.918386
"13817","710","5164.SA","51640214","2","5","2","0.698428539394688","1.08217250125857","14",622.723198
"13818","710","5164.SA","51640215","2","5","2","-1.72436141712988","1.15412005034122","13",610.520646
"13819","710","5164.SA","51640216","1","4","2","-0.678542072370153","-0.317231358546137","15",480.301814
"13820","710","5164.SA","51640217","2","3","2","-0.960120196415036","-1.98460390943111","15",425.540664
"13821","710","5164.SA","51640218","1","4","2","-2.25394799767873","-0.864451956104819","16",540.313228
"13822","710","5165.SA","51650102","1","1","2","-2.37624906236091","-1.59512799921778","16",388.358322
"13824","710","5165.SA","51650104","1","1","2","0.740418380633742","0.549665636754016","12",423.240476
"13825","710","5165.SA","51650105","1","2","2","-0.303155862785982","-0.455633134749953","15",515.006138
"13826","710","5165.SA","51650106","2","5","2","0.743841791833123","0.374871138722569","16",443.904456
"13827","710","5165.SA","51650107","2","4","2","-0.198421897428279","-0.376716095869006","13",364.454402
"13828","710","5165.SA","51650108","1","2","2","0.803897971235337","-1.56730044327734","15",425.216354
"13829","710","5165.SA","51650109","1","4","2","0.381890802870365","-1.113063756809","13",388.0697
"13831","710","5165.SA","51650111","2","1","2","-0.77567383549923","0.898308445168592","14",434.433408
"13832","710","5165.SA","51650112","1","2","2","0.649814247066312","-0.392839997338259","13",534.078202
"13833","710","5165.SA","51650113","2","1","2","0.140462859008578","-1.55723741180324","13",370.397326
"13834","710","5165.SA","51650114","2","1","2","-2.68554080659064","-0.0432222082988208","12",396.004494
"13835","710","5165.SA","51650115","1","4","2","0.416399390685835","1.37256751386105","12",445.629746
"13836","710","5165.SA","51650116","1","2","1","1.17949038479812","-2.26381995741888","15",321.23473
"13838","710","5165.SA","51650118","1","2","2","0.486499969630155","0.270226809284461","15",382.517466
"13839","710","5165.SA","51650119","1","1","2","0.419189767824612","1.33523328094243","16",542.348476
"13840","710","5165.SA","51650120","2","5","2","0.798870534214393","0.564047006357955","14",470.997832
"13841","710","5165.SA","51650121","1","3","2","-0.43743548689237","-0.747078700808507","13",365.657436
"13843","710","5165.SA","51650123","1","2","2","0.386762600606455","1.36265696282979","12",470.95098
"13844","710","5165.SA","51650124","2","2","2","0.390978832531174","-0.331546454010968","12",396.036644
"13845","710","5165.SA","51650125","2","2","2","-0.146079376551173","0.554935980129796","13",392.64947
"13849","710","5165.SA","51650129","2","3","2","-0.977900835216897","1.12451687398371","13",568.210878
"13850","710","5165.SA","51650130","2","1","2","-0.946558409277114","0.202532076098948","16",490.959642
"13851","710","5165.SA","51650131","1","1","2","-0.86671645069513","0.506138620521281","13",543.220166
"13853","710","5165.SA","51650133","2","2","1","-0.0153584587877932","0.30449845378732","15",396.650632
"13855","710","5165.SA","51650135","1","1","2","-0.514936532277366","-0.470328656308308","15",386.07143
"13857","710","5165.SA","51650137","1","2","2","-0.798031353277503","-1.65071291503652","14",411.50517
"13858","710","5165.SA","51650138","1","4","2","0.647624681847419","1.2938750365579","15",449.037098
"13859","710","5165.SA","51650139","2","3","2","0.647624681847419","1.2938750365579","15",481.902856
"13862","710","5165.SA","51650142","2","2","2","-0.192602381346658","-0.571914483595187","11",440.15655
"13863","710","5165.SA","51650143","1","1","2","-0.46298871095724","-1.69224373162378","10",408.32638
"13864","710","5165.SA","51650144","1","2","2","0.172580506974099","0.321379593764426","15",420.510158
"13868","710","5166.SA","51660104","1","1","2","-0.20207985337355","-1.21802386871544","11",303.263998
"13870","710","5166.SA","51660108","1","2","2","0.328428319104178","0.147870998553136","10",389.585462
"13874","710","5166.SA","51660112","2","2","2","-0.00860244469704552","-0.386219787051669","11",291.041504
"13881","710","5166.SA","51660119","2","1","2","0.517264752129195","-1.44380381407842","9",228.214898
"13883","710","5166.SA","51660121","2","1","2","-0.114365492430941","0.317435280531527","12",269.576752
"13885","710","5166.SA","51660123","1","1","1","-0.594633522032962","-0.643858363336506","11",205.23474
"13891","710","5166.SA","51660129","2","2","2","-1.7411133579636","0.874253178154278","12",272.933046
"13892","710","5166.SA","51660130","1","2","2","0.124309018045844","0.0415573910085531","12",334.315514
"13895","710","5166.SA","51660133","1","1","2","-0.807291736419431","-1.86659436959691","11",235.572302
"13896","710","5166.SA","51660134","1","1","2","-1.36961557966588","-0.143311128402481","10",225.434762
"13900","710","5166.SA","51660138","1","1","2","-0.0684237670333518","-0.631447347767378","10",176.868616
"13902","710","5166.SA","51660140","2","2","2","0.683874603127713","-1.09332480969042","10",237.554368
"13903","710","5166.SA","51660141","1","1","2","0.923857459416457","-1.38398484214698","9",347.667738
"13905","710","5166.SA","51660143","1","1","2","0.0342820634736932","-0.772531787122981","11",226.52529
"13910","710","5166.SA","51660148","1","2","2","0.566578186771825","0.562921663205222","13",340.442256
"13912","710","5166.SA","51660151","2","1","2","-0.246963802487735","-1.43558480928566","12",248.483934
"13915","710","5166.SA","51660154","1","1","1","-0.772124017451311","0.175159280866273","12",233.948798
"13920","710","5166.SA","51660159","2","1","2","0.845320174757857","-1.88474419837022","11",309.795592
"13923","710","5166.SA","51660162","1","2","2","0.549291977854848","-1.21270214839286","8",291.394064
"13928","710","5166.SA","51660167","2","2","2","1.06161544134517","-1.58741082886776","10",363.935204
"13929","710","5166.SA","51660168","2","1","2","-0.864912543839352","-1.19673494961329","10",287.164206
"13931","710","5166.SA","51660170","1","1","2","0.201959638454353","-0.765742198094851","11",318.194672
"13933","710","5166.SA","51660172","1","3","2","1.22600931787769","-2.37108661767308","9",273.052674
"13935","710","5167.SA","51670101","1","1","2","0.281099240528261","0.14544523952241","12",366.76025
"13936","710","5167.SA","51670102","1","4","2","0.417469797602217","0.224470488651718","12",290.76889
"13937","710","5167.SA","51670103","1","1","2","1.23103475673576","-1.75046857213583","14",257.51759
"13938","710","5167.SA","51670104","2","1","2","-2.13519283703595","-0.423975761739069","14",271.06548
"13941","710","5167.SA","51670108","2","2","2","0.739957647071719","-0.050760653951507","12",301.952466
"13942","710","5167.SA","51670109","2","1","2","-1.17901662704644","-0.137244204374743","11",300.274872
"13943","710","5167.SA","51670110","1","2","2","-0.351924612013868","-0.938249700403935","11",355.948778
"13944","710","5167.SA","51670111","1","1","2","0.540916956866388","0.628803047292688","11",371.102424
"13945","710","5167.SA","51670112","1","1","1","0.479323130684197","-0.378239403146868","12",285.818222
"13946","710","5167.SA","51670113","2","1","2","0.0570946870364018","0.408369159964319","14",330.998204
"13947","710","5167.SA","51670114","2","1","2","0.045079892207509","-0.582277830679385","13",203.12783
"13948","710","5167.SA","51670115","1","1","2","0.844933618302621","0.46019999956441","10",419.476854
"13949","710","5167.SA","51670116","1","1","2","0.582412643786598","1.29803199015056","11",339.478264
"13950","710","5167.SA","51670117","2","3","2","1.03321443920093","-1.14943273292942","14",303.480126
"13952","710","5167.SA","51670119","2","1","2","0.647624681847419","1.2938750365579","13",388.641666
"13955","710","5167.SA","51670122","1","1","2","-0.154621646072579","-0.888555971806228","12",359.392488
"13956","710","5167.SA","51670123","1","4","2","0.605349476991232","-1.01766651058108","10",338.677756
"13957","710","5167.SA","51670124","2","1","2","0.79591122317966","0.212797555615617","12",334.865726
"13958","710","5167.SA","51670125","1","4","2","0.540487940776616","0.801491150700875","11",365.070802
"13960","710","5167.SA","51670127","2","5","2","0.396963190780023","-0.989030684202966","11",368.21732
"13961","710","5167.SA","51670128","1","2","2","0.30376998648088","-0.842393083319183","9",336.770966
"13962","710","5167.SA","51670129","1","5","2","0.0613046031249744","-0.515340318951729","12",327.196104
"13963","710","5167.SA","51670130","1","2","2","-0.395856234515437","-0.889571329658592","13",312.822652
"13964","710","5167.SA","51670131","1","1","2","0.721330896867447","-0.430360090564009","11",328.902772
"13965","710","5167.SA","51670132","1","1","2","0.514588589694143","0.0374990318023163","9",378.092592
"13967","710","5167.SA","51670134","1","1","2","0.863535424598236","-1.61123066646404","9",307.982442
"13968","710","5167.SA","51670135","1","1","2","-1.6472262226892","-0.530549074852185","12",302.253058
"13969","710","5167.SA","51670136","1","2","2","-0.033169151800947","-0.323768626665746","11",284.0734
"13970","710","5167.SA","51670137","2","1","2","-2.32861867481896","0.580315814418672","13",374.46068
"13971","710","5167.SA","51670138","2","1","2","0.485408534338982","-0.320852830690459","15",277.377812
"13973","710","5167.SA","51670140","2","1","2","0.652420675810593","-1.15544600612962","13",291.995964
"13975","710","5167.SA","51670142","2","2","2","-3.31713334009327","0.278811623848102","13",227.53613
"13977","710","5167.SA","51670144","2","2","2","0.812595619574261","-0.540704540212485","12",316.032074
"13979","710","5167.SA","51670146","1","1","2","0.413478123365839","-1.39007830566287","9",286.603498
"13980","710","5167.SA","51670147","1","2","2","0.429797073154723","-0.490412685098281","14",392.000646
"13981","710","5167.SA","51670148","1","2","2","0.888017189714285","-0.997315711658845","11",380.976406
"13982","710","5167.SA","51670149","1","2","1","0.064758353829883","-0.487826388304388","9",321.818998
"13983","710","5167.SA","51670150","1","1","2","0.293209410770743","-0.486835156230386","11",367.10079
"13985","710","5168.SA","51680102","1","2","2","0.399545995228983","1.3574811503773","14",360.79342
"13988","710","5168.SA","51680105","2","1","2","0.978046208734411","-0.556511279715432","9",438.048676
"13991","710","5168.SA","51680108","1","1","2","0.626819250798979","-1.22756492032475","12",333.256938
"13992","710","5168.SA","51680109","1","2","2","1.12574083165199","-1.12249549955372","14",390.743264
"13994","710","5168.SA","51680111","2","1","2","1.06428926570403","-0.69039406519699","12",389.70455
"13995","710","5168.SA","51680112","2","1","2","0.317499900031766","0.797978757649301","9",376.098346
"14000","710","5168.SA","51680117","2","2","2","0.565456643973235","1.02950330424566","13",312.614586
"14001","710","5168.SA","51680118","1","1","2","0.647624681847419","1.2938750365579","15",369.283184
"14003","710","5168.SA","51680120","1","2","1","1.03321443920093","-1.14943273292942","12",407.260654
"14004","710","5168.SA","51680121","1","3","2","0.483812415725549","0.943005304734083","13",519.95212
"14005","710","5168.SA","51680122","1","3","2","0.446571641976458","0.789623830969954","13",437.414228
"14006","710","5168.SA","51680123","2","1","2","-0.71953553519813","-0.432998548950914","13",321.312426
"14007","710","5168.SA","51680124","1","3","2","-0.833554025517514","1.25812627673026","12",410.304002
"14008","710","5168.SA","51680125","1","3","2","0.238256660723871","0.812701548759147","13",426.923756
"14009","710","5168.SA","51680126","1","5","2","1.28208863282144","-2.06175749768848","12",377.305798
"14010","710","5168.SA","51680127","2","4","2","0.239010892049264","1.1039058858294","9",317.172182
"14011","710","5168.SA","51680128","1","3","2","0.915189434958073","-0.401645619964938","12",376.596332
"14012","710","5168.SA","51680129","1","2","2","0.0707627449642541","1.21556209573215","14",461.072464
"14015","710","5168.SA","51680132","2","1","2","0.830904560509539","-0.385453000867484","13",411.254268
"14019","710","5168.SA","51680136","1","2","2","0.433332196058238","-0.767968441243321","11",338.637022
"14020","710","5168.SA","51680137","1","3","2","0.296776610732855","1.03439162704707","12",469.017802
"14021","710","5168.SA","51680138","1","3","2","0.142507458763493","1.27660149284762","13",462.922498
"14023","710","5168.SA","51680140","1","2","2","0.448537872203912","0.386503470373213","13",381.67993
"14024","710","5168.SA","51680141","1","1","2","1.07621773237812","-0.874934738583946","12",327.447372
"14025","710","5168.SA","51680142","2","2","2","-0.425851109928015","-0.643661336975714","11",287.555234
"14026","710","5168.SA","51680143","1","2","2","0.647624681847419","1.2938750365579","15",434.051572
